observed_on,scientific_name,common_name,taxon_order_name,taxon_family_name
5/10/2024,Pyrrharctia isabella,Isabella Tiger Moth,Lepidoptera,Erebidae
5/10/2024,Herthania concinna,,Coleoptera,Scirtidae
5/10/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/10/2024,Syrphus opinator,Black-margined Flower Fly,Diptera,Syrphidae
5/10/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/11/2024,Coenonympha california,Common Ringlet,Lepidoptera,Nymphalidae
5/11/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
5/11/2024,Trichodes ornatus,Ornate Checkered Beetle,Coleoptera,Cleridae
5/12/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/12/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/12/2024,Vanessa annabella,West Coast Lady,Lepidoptera,Nymphalidae
5/14/2024,Atlides halesus,Great Purple Hairstreak,Lepidoptera,Lycaenidae
5/14/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/14/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/14/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/15/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
5/16/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/16/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Holorusia hespera,Giant Western Crane Fly,Diptera,Tipulidae
5/17/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
5/17/2024,Ischnomera excavata,,Coleoptera,Oedemeridae
5/17/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/17/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
5/17/2024,Acilius abbreviatus,Abbreviated Predaceous Diving Beetle,Coleoptera,Dytiscidae
5/17/2024,Rhionaeschna multicolor,Blue-eyed Darner,Odonata,Aeshnidae
5/17/2024,Papilio rutulus,Western Tiger Swallowtail,Lepidoptera,Papilionidae
5/17/2024,Malacosoma californica,Western Tent Caterpillar Moth,Lepidoptera,Lasiocampidae
5/18/2024,Liometopum occidentale,Western Velvety Tree Ant,Hymenoptera,Formicidae
5/18/2024,Callophrys augustinus,Brown Elfin,Lepidoptera,Lycaenidae
5/18/2024,Trichodes ornatus,Ornate Checkered Beetle,Coleoptera,Cleridae
5/18/2024,Trichodes ornatus,Ornate Checkered Beetle,Coleoptera,Cleridae
5/18/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/18/2024,Hesperia juba,Juba Skipper,Lepidoptera,Hesperiidae
5/18/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
5/18/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/18/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
5/19/2024,Nymphalis antiopa,Mourning Cloak,Lepidoptera,Nymphalidae
5/19/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/19/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/19/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/20/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
5/20/2024,Burnsius communis,Common Checkered-Skipper,Lepidoptera,Hesperiidae
5/20/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
5/21/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/21/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
5/22/2024,Coenonympha california,Common Ringlet,Lepidoptera,Nymphalidae
5/22/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
5/22/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
5/23/2024,Phyllodesma americana,American Lappet Moth,Lepidoptera,Lasiocampidae
5/24/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/24/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/25/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/25/2024,Icaricia icarioides,Boisduval's Blue,Lepidoptera,Lycaenidae
5/25/2024,Callophrys augustinus,Brown Elfin,Lepidoptera,Lycaenidae
5/26/2024,Synaphaeta guexi,Spotted Tree Borer,Coleoptera,Cerambycidae
5/26/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/26/2024,Alaus melanops,Western Eyed Click Beetle,Coleoptera,Elateridae
5/26/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
5/26/2024,Priacma serrata,Priacma bleach beetle,Coleoptera,Cupedidae
5/26/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/26/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/26/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
5/26/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/26/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/26/2024,Apiomerus californicus,California Bee Assassin,Hemiptera,Reduviidae
5/26/2024,Icaricia icarioides,Boisduval's Blue,Lepidoptera,Lycaenidae
5/26/2024,Phyciodes mylitta,Mylitta Crescent,Lepidoptera,Nymphalidae
5/26/2024,Euphydryas chalcedona,Variable Checkerspot,Lepidoptera,Nymphalidae
5/26/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
5/27/2024,Dargida procinctus,Girdler Moth,Lepidoptera,Noctuidae
5/27/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
5/28/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
5/28/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
5/28/2024,Manica bradleyi,Bradley's Manic Ant,Hymenoptera,Formicidae
5/28/2024,Amphipyra pyramidoides,American Copper Underwing,Lepidoptera,Noctuidae
5/28/2024,Zootermopsis nevadensis,Nevada Dampwood Termite,Blattodea,Archotermopsidae
5/29/2024,Epargyreus clarus,Silver-spotted Skipper,Lepidoptera,Hesperiidae
5/29/2024,Phyciodes mylitta,Mylitta Crescent,Lepidoptera,Nymphalidae
5/29/2024,Polites sonora,Sonoran Skipper,Lepidoptera,Hesperiidae
5/30/2024,Antheraea polyphemus,Polyphemus Moth,Lepidoptera,Saturniidae
5/30/2024,Neacoryphus bicrucis,White-crossed Seed Bug,Hemiptera,Lygaeidae
5/30/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
5/30/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/30/2024,Camponotus modoc,Western Black Carpenter Ant,Hymenoptera,Formicidae
5/30/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
5/30/2024,Antheraea polyphemus,Polyphemus Moth,Lepidoptera,Saturniidae
5/31/2024,Holorusia hespera,Giant Western Crane Fly,Diptera,Tipulidae
5/31/2024,Zootermopsis nevadensis,Nevada Dampwood Termite,Blattodea,Archotermopsidae
5/31/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
5/31/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
5/31/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
5/31/2024,Cicindela oregona,Western Tiger Beetle,Coleoptera,Carabidae
5/31/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
5/31/2024,Callophrys gryneus,Juniper Hairstreak,Lepidoptera,Lycaenidae
6/1/2024,Limenitis lorquini,Lorquin's Admiral,Lepidoptera,Nymphalidae
6/1/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/1/2024,Euphydryas chalcedona,Variable Checkerspot,Lepidoptera,Nymphalidae
6/2/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/2/2024,Callophrys augustinus,Brown Elfin,Lepidoptera,Lycaenidae
6/2/2024,Monochamus scutellatus,White-spotted Sawyer,Coleoptera,Cerambycidae
6/2/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/2/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/2/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/2/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/2/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/3/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/3/2024,Aquarius remigis,North American Common Water Strider,Hemiptera,Gerridae
6/3/2024,Euphydryas chalcedona,Variable Checkerspot,Lepidoptera,Nymphalidae
6/3/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/3/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
6/3/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/3/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/4/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/5/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/6/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
6/6/2024,Limenitis lorquini,Lorquin's Admiral,Lepidoptera,Nymphalidae
6/6/2024,Vanessa virginiensis,American Lady,Lepidoptera,Nymphalidae
6/6/2024,Celastrina echo,Echo Azure,Lepidoptera,Lycaenidae
6/6/2024,Icaricia icarioides,Boisduval's Blue,Lepidoptera,Lycaenidae
6/6/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/6/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/6/2024,Danaus plexippus,Monarch,Lepidoptera,Nymphalidae
6/6/2024,Chalcophora angulicollis,Western Sculptured Pine Borer,Coleoptera,Buprestidae
6/6/2024,Buprestis aurulenta,Golden Buprestid Beetle,Coleoptera,Buprestidae
6/7/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/7/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/8/2024,Holorusia hespera,Giant Western Crane Fly,Diptera,Tipulidae
6/8/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/8/2024,Trichodes ornatus,Ornate Checkered Beetle,Coleoptera,Cleridae
6/8/2024,Lygaeus kalmii,Small Milkweed Bug,Hemiptera,Lygaeidae
6/8/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/9/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
6/9/2024,Hyles lineata,White-lined Sphinx,Lepidoptera,Sphingidae
6/9/2024,Cremastocheilus armatus,,Coleoptera,Scarabaeidae
6/9/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/9/2024,Holorusia hespera,Giant Western Crane Fly,Diptera,Tipulidae
6/9/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/9/2024,Epargyreus clarus,Silver-spotted Skipper,Lepidoptera,Hesperiidae
6/10/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/10/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
6/10/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/10/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/10/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/10/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
6/10/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/10/2024,Danaus plexippus,Monarch,Lepidoptera,Nymphalidae
6/10/2024,Plathemis lydia,Common Whitetail,Odonata,Libellulidae
6/11/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/11/2024,Chalcophora virginiensis,Sculptured Pine Borer,Coleoptera,Buprestidae
6/11/2024,Alaus melanops,Western Eyed Click Beetle,Coleoptera,Elateridae
6/11/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/11/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/11/2024,Nymphalis antiopa,Mourning Cloak,Lepidoptera,Nymphalidae
6/11/2024,Nymphalis antiopa,Mourning Cloak,Lepidoptera,Nymphalidae
6/11/2024,Polites sonora,Sonoran Skipper,Lepidoptera,Hesperiidae
6/12/2024,Malacosoma californica,Western Tent Caterpillar Moth,Lepidoptera,Lasiocampidae
6/12/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/12/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/12/2024,Andricus vacciniifoliae,Golden Oak Apple Gall Wasp,Hymenoptera,Cynipidae
6/12/2024,Boisea rubrolineata,Western Boxelder Bug,Hemiptera,Rhopalidae
6/12/2024,Archips argyrospila,Fruit-tree Leafroller Moth,Lepidoptera,Tortricidae
6/12/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/12/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/12/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
6/12/2024,Libellula saturata,Flame Skimmer,Odonata,Libellulidae
6/12/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/12/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/12/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/13/2024,Callophrys gryneus,Juniper Hairstreak,Lepidoptera,Lycaenidae
6/14/2024,Polygonia gracilis,Hoary Comma,Lepidoptera,Nymphalidae
6/14/2024,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Coleoptera,Chrysomelidae
6/14/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/14/2024,Lycaena cupreus,Lustrous Copper,Lepidoptera,Lycaenidae
6/14/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/14/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/15/2024,Chalcophora angulicollis,Western Sculptured Pine Borer,Coleoptera,Buprestidae
6/15/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/15/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Neacoryphus bicrucis,White-crossed Seed Bug,Hemiptera,Lygaeidae
6/15/2024,Pterostichus lama,,Coleoptera,Carabidae
6/15/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/15/2024,Neacoryphus bicrucis,White-crossed Seed Bug,Hemiptera,Lygaeidae
6/15/2024,Pseudomasaris vespoides,,Hymenoptera,Vespidae
6/15/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/15/2024,Pseudomasaris vespoides,,Hymenoptera,Vespidae
6/15/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/15/2024,Nymphalis californica,California Tortoiseshell,Lepidoptera,Nymphalidae
6/15/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/15/2024,Vanessa cardui,Painted Lady,Lepidoptera,Nymphalidae
6/15/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/16/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/16/2024,Limenitis lorquini,Lorquin's Admiral,Lepidoptera,Nymphalidae
6/16/2024,Xylotrechus undulatus,,Coleoptera,Cerambycidae
6/16/2024,Lycaena cupreus,Lustrous Copper,Lepidoptera,Lycaenidae
6/16/2024,Leucorrhinia glacialis,Crimson-ringed Whiteface,Odonata,Libellulidae
6/16/2024,Leucorrhinia glacialis,Crimson-ringed Whiteface,Odonata,Libellulidae
6/16/2024,Enallagma annexum,Northern Bluet,Odonata,Coenagrionidae
6/16/2024,Cordulia shurtleffii,American Emerald,Odonata,Corduliidae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Lycaena cupreus,Lustrous Copper,Lepidoptera,Lycaenidae
6/16/2024,Colias eurytheme,Orange Sulphur,Lepidoptera,Pieridae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Libellula quadrimaculata,Four-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Leucorrhinia glacialis,Crimson-ringed Whiteface,Odonata,Libellulidae
6/16/2024,Phyciodes mylitta,Mylitta Crescent,Lepidoptera,Nymphalidae
6/16/2024,Libellula pulchella,Twelve-spotted Skimmer,Odonata,Libellulidae
6/16/2024,Heliopetes ericetorum,Northern White-Skipper,Lepidoptera,Hesperiidae
6/16/2024,Phyciodes mylitta,Mylitta Crescent,Lepidoptera,Nymphalidae
6/16/2024,Lycaena cupreus,Lustrous Copper,Lepidoptera,Lycaenidae
6/16/2024,Vanessa virginiensis,American Lady,Lepidoptera,Nymphalidae
6/17/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/17/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/17/2024,Alaus melanops,Western Eyed Click Beetle,Coleoptera,Elateridae
6/17/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/17/2024,Sympetrum corruptum,Variegated Meadowhawk,Odonata,Libellulidae
6/17/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
6/17/2024,Polites sonora,Sonoran Skipper,Lepidoptera,Hesperiidae
6/17/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/17/2024,Sympetrum corruptum,Variegated Meadowhawk,Odonata,Libellulidae
6/17/2024,Glaucopsyche lygdamus,Silvery Blue,Lepidoptera,Lycaenidae
6/17/2024,Erynnis propertius,Propertius Duskywing,Lepidoptera,Hesperiidae
6/17/2024,Polites sonora,Sonoran Skipper,Lepidoptera,Hesperiidae
6/17/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/17/2024,Callophrys gryneus,Juniper Hairstreak,Lepidoptera,Lycaenidae
6/17/2024,Danaus plexippus,Monarch,Lepidoptera,Nymphalidae
6/18/2024,Herthania concinna,,Coleoptera,Scirtidae
6/18/2024,Andricus vacciniifoliae,Golden Oak Apple Gall Wasp,Hymenoptera,Cynipidae
6/18/2024,Andricus vacciniifoliae,Golden Oak Apple Gall Wasp,Hymenoptera,Cynipidae
6/18/2024,Papilio indra,Indra Swallowtail,Lepidoptera,Papilionidae
6/18/2024,Vanessa cardui,Painted Lady,Lepidoptera,Nymphalidae
6/18/2024,Papilio indra,Indra Swallowtail,Lepidoptera,Papilionidae
6/18/2024,Epargyreus clarus,Silver-spotted Skipper,Lepidoptera,Hesperiidae
6/18/2024,Chlosyne palla,Northern Checkerspot,Lepidoptera,Nymphalidae
6/18/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/18/2024,Papilio eurymedon,Pale Swallowtail,Lepidoptera,Papilionidae
6/19/2024,Bombus vosnesenskii,Yellow-faced Bumble Bee,Hymenoptera,Apidae
6/19/2024,Epargyreus clarus,Silver-spotted Skipper,Lepidoptera,Hesperiidae
6/19/2024,Zootermopsis nevadensis,Nevada Dampwood Termite,Blattodea,Archotermopsidae
6/19/2024,Sericomyia flagrans,Spot-winged Pond Fly,Diptera,Syrphidae
6/19/2024,Adelpha californica,California Sister,Lepidoptera,Nymphalidae
6/20/2024,Papilio zelicaon,Anise Swallowtail,Lepidoptera,Papilionidae
6/20/2024,Heliothis phloxiphaga,Darker-spotted Straw Moth,Lepidoptera,Noctuidae
6/20/2024,Aglais milberti,Milbert's Tortoiseshell,Lepidoptera,Nymphalidae
6/20/2024,Aglais milberti,Milbert's Tortoiseshell,Lepidoptera,Nymphalidae
6/20/2024,Aglais milberti,Milbert's Tortoiseshell,Lepidoptera,Nymphalidae
6/20/2024,Bombus melanopygus,Black-tailed Bumble Bee,Hymenoptera,Apidae
6/20/2024,Bombus melanopygus,Black-tailed Bumble Bee,Hymenoptera,Apidae
6/20/2024,Heliothis phloxiphaga,Darker-spotted Straw Moth,Lepidoptera,Noctuidae
6/20/2024,Bombus sylvicola,Forest Bumble Bee,Hymenoptera,Apidae
6/20/2024,Lygaeus kalmii,Small Milkweed Bug,Hemiptera,Lygaeidae
6/20/2024,Alaus melanops,Western Eyed Click Beetle,Coleoptera,Elateridae
6/20/2024,Liometopum occidentale,Western Velvety Tree Ant,Hymenoptera,Formicidae
6/20/2024,Boloria epithore,Pacific Fritillary,Lepidoptera,Nymphalidae
6/20/2024,Alaus melanops,Western Eyed Click Beetle,Coleoptera,Elateridae
6/20/2024,Microphotus angustus,California Pink Glowworm,Coleoptera,Lampyridae
6/21/2024,Dolichovespula arenaria,Common Aerial Yellowjacket,Hymenoptera,Vespidae
6/21/2024,Hippodamia convergens,Convergent Lady Beetle,Coleoptera,Coccinellidae
6/21/2024,Camponotus laevissimus,Hairy Smooth Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Pseudomasaris edwardsii,,Hymenoptera,Vespidae
6/21/2024,Lycaena cupreus,Lustrous Copper,Lepidoptera,Lycaenidae
6/21/2024,Satyrium californica,California Hairstreak,Lepidoptera,Lycaenidae
6/21/2024,Sphaerophoria sulphuripes,Forked Globetail,Diptera,Syrphidae
6/21/2024,Toxomerus occidentalis,Western Calligrapher,Diptera,Syrphidae
6/21/2024,Sphaerophoria sulphuripes,Forked Globetail,Diptera,Syrphidae
6/21/2024,Cicindela oregona,Western Tiger Beetle,Coleoptera,Carabidae
6/21/2024,Camponotus modoc,Western Black Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Camponotus modoc,Western Black Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Camponotus modoc,Western Black Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Camponotus modoc,Western Black Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Monochamus scutellatus,White-spotted Sawyer,Coleoptera,Cerambycidae
6/21/2024,Limenitis lorquini,Lorquin's Admiral,Lepidoptera,Nymphalidae
6/21/2024,Camponotus vicinus,Bicolored Carpenter Ant,Hymenoptera,Formicidae
6/21/2024,Pontia protodice,Checkered White,Lepidoptera,Pieridae
6/21/2024,Chalcophora angulicollis,Western Sculptured Pine Borer,Coleoptera,Buprestidae
6/22/2024,Satyrium californica,California Hairstreak,Lepidoptera,Lycaenidae
6/22/2024,Limenitis lorquini,Lorquin's Admiral,Lepidoptera,Nymphalidae
